source_id,doi,title,availability_status,primary_fulltext_type,primary_local_path,successful_artifact_count,failed_attempt_count,failure_reasons,last_checked_at,fulltext_status,acquisition_status,failure_reason,publisher_url,manual_access_url
LIT_6C1D6D8880AEB493,10.1590/s1516-14392014005000070,Optimization of ethanol flow rate for improved catalytic activity of Ni particles to synthesize MWCNTs using a CVD reactor,available,pdf,data/raw/fulltext/pdf/LIT_6C1D6D8880AEB493_9265bde897db.pdf,1,4,URLError:<urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1032)>; http_502,2026-07-16T04:24:22Z,available,acquired,,https://doi.org/10.1590/s1516-14392014005000070,
LIT_ACDFBAEA33554788,10.1002/pssr.202400310,Enhanced Nanoporosity of Single‐Walled Carbon Nanotube Network,unavailable,,,0,2,http_403,2026-07-16T17:42:34Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.1002/pssr.202400310,https://doi.org/10.1002/pssr.202400310
LIT_FE82BF8DB86FE9C1,10.1039/c7ra04882c,Carbon nanotubes synthesis using carbonization of pretreated rice straw through chemical vapor deposition of camphor,unavailable,,,0,3,html_landing_page_not_fulltext; http_403,2026-07-16T17:42:36Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.1039/c7ra04882c,https://doi.org/10.1039/c7ra04882c
LIT_0868010ABB2FC74E,10.2109/jcersj2.118.963,Vertically aligned carbon nanotubes synthesized from waste cooking palm oil,available,pdf,data/raw/fulltext/pdf/LIT_0868010ABB2FC74E_0d5010349876.pdf,1,0,,2026-07-16T04:24:33Z,available,acquired,,https://doi.org/10.2109/jcersj2.118.963,
LIT_AFA5F6070C3053B2,10.3390/catal10080890,Revealing the Effect of Nickel Particle Size on Carbon Formation Type in the Methane Decomposition Reaction,unavailable,,,0,5,html_landing_page_not_fulltext; http_403,2026-07-16T17:42:39Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.3390/catal10080890,https://doi.org/10.3390/catal10080890
LIT_58B091070B8AC565,10.1007/s40089-018-0252-4,Effect of chemical vapor deposition parameters on the diameter of multi-walled carbon nanotubes,available,pdf,data/raw/fulltext/pdf/LIT_58B091070B8AC565_0788779913fa.pdf,1,0,,2026-07-16T04:24:51Z,available,acquired,,https://doi.org/10.1007/s40089-018-0252-4,
LIT_7F0D271A0CEB3037,10.1021/acsomega.7b00858,Enhanced Carbon Nanotubes Growth Using Nickel/Ferrocene-Hybridized Catalyst,available,html,data/raw/fulltext/html/LIT_7F0D271A0CEB3037_f0e15e141158.html,1,4,html_landing_page_not_fulltext; http_403,2026-07-16T04:25:06Z,available,acquired,,https://doi.org/10.1021/acsomega.7b00858,
LIT_FBF94DA058373640,10.1155/2012/451473,Raman Spectroscopic Study of Carbon Nanotubes Prepared Using Fe/ZnO‐Palm Olein‐Chemical Vapour Deposition,unavailable,,,0,3,html_landing_page_not_fulltext; http_403,2026-07-16T17:42:42Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.1155/2012/451473,https://doi.org/10.1155/2012/451473
LIT_FB76AA75976322C2,10.1007/s12274-009-9076-x,"The dynamics of the nucleation, growth and termination of single-walled carbon nanotubes from in situ Raman spectroscopy during chemical vapor deposition",available,pdf,data/raw/fulltext/pdf/LIT_FB76AA75976322C2_02b54e4c1e57.pdf,1,0,,2026-07-16T04:25:15Z,available,acquired,,https://doi.org/10.1007/s12274-009-9076-x,
LIT_010B9BF252F13139,10.1021/acsnano.4c15449,"Measurement of High Carbon Nanotube Growth Rate, Mass Production, Agglomeration, and Length in a Floating Catalyst Chemical Vapor Deposition Reactor",available,pdf,data/raw/fulltext/pdf/LIT_010B9BF252F13139_42df7ef02687.pdf,1,1,http_403,2026-07-16T04:25:29Z,available,acquired,,https://doi.org/10.1021/acsnano.4c15449,
LIT_427378A0096D943B,10.3390/nano9111590,Single-Step Synthesis of Vertically Aligned Carbon Nanotube Forest on Aluminium Foils,available,pdf,data/raw/fulltext/pdf/LIT_427378A0096D943B_f8e072dd7343.pdf,1,3,html_landing_page_not_fulltext; http_403,2026-07-16T04:25:52Z,available,acquired,,https://doi.org/10.3390/nano9111590,
LIT_80C20A08235D3B9F,10.1155/2016/8106845,Effect of Reaction Temperature on Carbon Yield and Morphology of CNTs on Copper Loaded Nickel Nanoparticles,unavailable,,,0,3,html_landing_page_not_fulltext; http_403,2026-07-16T17:42:45Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.1155/2016/8106845,https://doi.org/10.1155/2016/8106845
LIT_CF56A19ED6BBCB01,10.3390/catal12030287,Effect of a Metallocene Catalyst Mixture on CNT Yield Using the FC-CVD Process,unavailable,,,0,4,html_landing_page_not_fulltext; http_403,2026-07-16T17:42:50Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.3390/catal12030287,https://doi.org/10.3390/catal12030287
LIT_9B43B350883D2B6F,10.3390/polym14142898,Corn Cob Char as Catalyst Support for Developing Carbon Nanotubes from Waste Polypropylene Plastics: Comparison of Activation Techniques,available,pdf,data/raw/fulltext/pdf/LIT_9B43B350883D2B6F_e71cdb9862d6.pdf,1,6,html_landing_page_not_fulltext; http_403,2026-07-16T04:26:27Z,available,acquired,,https://doi.org/10.3390/polym14142898,
LIT_0682357008FA0412,10.1186/s13065-025-01460-y,A novel fabrication method of vertically aligned carbon nanotubes by single-stage floating catalyst CVD,available,pdf,data/raw/fulltext/pdf/LIT_0682357008FA0412_dc85e16355b1.pdf,1,0,,2026-07-16T04:26:41Z,available,acquired,,https://doi.org/10.1186/s13065-025-01460-y,
LIT_9B1D9A7023DB7A6C,10.3390/nano12111817,The Use of Diatomite as a Catalyst Carrier for the Synthesis of Carbon Nanotubes,available,html,data/raw/fulltext/html/LIT_9B1D9A7023DB7A6C_fe1cb0ba500b.html,1,7,html_landing_page_not_fulltext; http_403,2026-07-16T17:42:58Z,available,acquired,,https://doi.org/10.3390/nano12111817,https://doi.org/10.3390/nano12111817
LIT_B737792873D4A97E,10.18321/ectj865,Synthesis of Carbon Nanotubes from High-Density Polyethylene Waste,available,pdf,data/raw/fulltext/pdf/LIT_B737792873D4A97E_1ae38bdd4502.pdf,1,0,,2026-07-16T04:26:55Z,available,acquired,,https://doi.org/10.18321/ectj865,
LIT_E143C2299B8F1763,10.2109/jcersj2.118.983,Characterization of multi-walled carbon nanotubes (MWNTs) synthesized by CCVD using zeolite template from acetylene,available,pdf,data/raw/fulltext/pdf/LIT_E143C2299B8F1763_d7b83e9f0ac5.pdf,1,0,,2026-07-16T04:27:02Z,available,acquired,,https://doi.org/10.2109/jcersj2.118.983,
LIT_0E4C2827EA357D8F,10.21608/iccee.2008.38363,KINETICS OF ACETYLENE DECOMPOSITION OVER REDUCED STRONTIUM HEXAFERRITES CATALYST FOR THE PRODUCTION OF CARBON NANOTUBES,unavailable,,,0,2,http_502,2026-07-16T17:44:06Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.21608/iccee.2008.38363,https://doi.org/10.21608/iccee.2008.38363
LIT_FBB61BB3B58BBBCC,10.1063/1.1499746,Temperature selective growth of carbon nanotubes by chemical vapor deposition,available,pdf,data/raw/fulltext/pdf/LIT_FBB61BB3B58BBBCC_5cf4f0256e5f.pdf,1,0,,2026-07-16T04:30:52Z,available,acquired,,https://doi.org/10.1063/1.1499746,
LIT_94D32BA662BC711A,10.1007/s11051-009-9667-1,The effect of Fe and Ni catalysts on the growth of multiwalled carbon nanotubes using chemical vapor deposition,available,pdf,data/raw/fulltext/pdf/LIT_94D32BA662BC711A_27b562cb73bb.pdf,1,0,,2026-07-16T04:30:56Z,available,acquired,,https://doi.org/10.1007/s11051-009-9667-1,
LIT_2E5E5533DDFEBB53,10.1155/2018/2898326,Synthesis of Carbon Nanomaterials from Rice Husk via Microwave Oven,unavailable,,,0,4,html_landing_page_not_fulltext; http_403,2026-07-16T17:44:10Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.1155/2018/2898326,https://doi.org/10.1155/2018/2898326
LIT_11E2BBB5F0B2D893,10.1038/s41598-017-10055-0,Influence of synthesis parameters on CCVD growth of vertically aligned carbon nanotubes over aluminum substrate,available,pdf,data/raw/fulltext/pdf/LIT_11E2BBB5F0B2D893_921dff6692b3.pdf,1,0,,2026-07-16T04:31:10Z,available,acquired,,https://doi.org/10.1038/s41598-017-10055-0,
LIT_E099468AD3074B0A,10.1016/j.carbon.2022.10.044,Machine learning methods for aerosol synthesis of single-walled carbon nanotubes,available,pdf,data/raw/fulltext/pdf/LIT_E099468AD3074B0A_1098b4217f42.pdf,1,4,html_landing_page_not_fulltext; http_403; unsupported_or_unrecognized_content,2026-07-16T02:40:42Z,available,acquired,,https://doi.org/10.1016/j.carbon.2022.10.044,
LIT_2F272009882C0471,10.1155/2018/9236450,Fast-LPG Sensors at Room Temperature by <i>α</i>-Fe<sub>2</sub>O<sub>3</sub>/CNT Nanocomposite Thin Films,unavailable,,,0,4,html_landing_page_not_fulltext; http_403,2026-07-16T17:44:13Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.1155/2018/9236450,https://doi.org/10.1155/2018/9236450
LIT_6A4861895E374941,10.1088/1361-6528/ab9677,"Effects of high temperature treatment of carbon nanotube arrays on graphite: increased crystallinity, anchoring and inter-tube bonding",available,pdf,data/raw/fulltext/pdf/LIT_6A4861895E374941_6fd9e1de3f81.pdf,1,3,html_landing_page_not_fulltext,2026-07-16T04:32:11Z,available,acquired,,https://doi.org/10.1088/1361-6528/ab9677,
LIT_18CC33FA0A432B62,10.1016/j.cplett.2022.140185,Multi-nucleation of single-walled carbon nanotubes in floating catalyst chemical vapor deposition,unavailable,,,0,5,html_landing_page_not_fulltext; http_403; unsupported_or_unrecognized_content,2026-07-16T17:44:20Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.1016/j.cplett.2022.140185,https://doi.org/10.1016/j.cplett.2022.140185
LIT_2BD0058CE718B569,10.1016/j.ssc.2006.08.006,Formation of Y-junction carbon nanotubes by catalytic CVD of methane,unavailable,,,0,4,html_landing_page_not_fulltext; http_403,2026-07-16T17:44:23Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.1016/j.ssc.2006.08.006,https://doi.org/10.1016/j.ssc.2006.08.006
LIT_7CABEA170695D083,10.3390/nano14110988,Field Emission Properties of Cu-Filled Vertically Aligned Carbon Nanotubes Grown Directly on Thin Cu Foils,available,pdf,data/raw/fulltext/pdf/LIT_7CABEA170695D083_6e369704e8db.pdf,2,4,html_landing_page_not_fulltext; http_403,2026-07-16T04:32:49Z,available,acquired,,https://doi.org/10.3390/nano14110988,
LIT_7E96F2BDC855F670,10.3390/ma14030608,The Interplay between Whey Protein Fibrils with Carbon Nanotubes or Carbon Nano-Onions,available,html,data/raw/fulltext/html/LIT_7E96F2BDC855F670_0d98bb14f008.html,1,6,html_landing_page_not_fulltext; http_403; http_404,2026-07-16T02:27:06Z,available,acquired,,https://doi.org/10.3390/ma14030608,
LIT_B001742209BFB7A3,10.4236/msa.2011.27123,Synthesis of Carbon Nano Tubes on Silicon Substrates Using Alcohol Catalytic Chemical Vapor Deposition,available,pdf,data/raw/fulltext/pdf/LIT_B001742209BFB7A3_700c5f7722a7.pdf,1,0,,2026-07-16T04:32:59Z,available,acquired,,https://doi.org/10.4236/msa.2011.27123,
LIT_8761E4F08EA23163,10.5772/39417,Chemical Vapour Deposition of CNTs Using Structural Nanoparticle Catalysts,available,pdf,data/raw/fulltext/pdf/LIT_8761E4F08EA23163_ccacb4452e54.pdf,1,1,html_landing_page_not_fulltext,2026-07-16T04:33:10Z,available,acquired,,https://doi.org/10.5772/39417,
LIT_83FDA718EAB00C9F,,Deposition and Characterization of Carbon Nanotubes (CNTS) Based Films for Sensing Applications,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T17:44:28Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://openalex.org/W2271387567,https://openalex.org/W2271387567
LIT_9A3617C1B429A8F2,,CVD Synthesis of Single-walled Carbon Nanotubes from Selected Catalysts,available,pdf,data/raw/fulltext/pdf/LIT_9A3617C1B429A8F2_f693f3e87d7e.pdf,1,1,html_landing_page_not_fulltext,2026-07-16T04:34:09Z,available,acquired,,https://openalex.org/W2598254360,
LIT_E8FE9FB51AC672F0,10.1088/1742-6596/26/1/033,Supported Catalytic Growth of SWCNTs using the CVD Method,unavailable,,,0,3,html_landing_page_not_fulltext,2026-07-16T17:44:34Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.1088/1742-6596/26/1/033,https://doi.org/10.1088/1742-6596/26/1/033
LIT_9FF1E93751DCE27D,10.1088/1757-899x/17/1/012003,Optimization of Synthesis Condition for Carbon Nanotubes by Catalytic Chemical Vapor Deposition (CCVD),unavailable,,,0,3,html_landing_page_not_fulltext,2026-07-16T17:44:38Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.1088/1757-899x/17/1/012003,https://doi.org/10.1088/1757-899x/17/1/012003
LIT_665FCAE5A73EA1BB,10.3390/nano13091504,Role of Hydrogen in Ethylene-Based Synthesis of Single-Walled Carbon Nanotubes,available,html,data/raw/fulltext/html/LIT_665FCAE5A73EA1BB_dfaa51915ec5.html,1,5,html_landing_page_not_fulltext; http_403,2026-07-16T04:34:38Z,available,acquired,,https://doi.org/10.3390/nano13091504,
LIT_82A4395696545B8B,10.1007/s13204-017-0598-3,Synthesis of carbon nanotubes using green plant extract as catalyst: unconventional concept and its realization,available,pdf,data/raw/fulltext/pdf/LIT_82A4395696545B8B_f528eaed35a7.pdf,1,0,,2026-07-16T02:12:59Z,available,acquired,,https://doi.org/10.1007/s13204-017-0598-3,
LIT_A4E38E9C51ED6D44,10.1016/j.carbon.2019.06.083,Carbon-assisted catalyst pretreatment enables straightforward synthesis of high-density carbon nanotube forests,available,pdf,data/raw/fulltext/pdf/LIT_A4E38E9C51ED6D44_60e6076ddec8.pdf,1,2,html_landing_page_not_fulltext; http_403,2026-07-16T04:34:56Z,available,acquired,,https://doi.org/10.1016/j.carbon.2019.06.083,
LIT_736D2CF4EF0E9EB9,10.1063/1.2360774,Chemical vapor deposition growth of carbon nanotubes on Si substrates using Fe catalyst: What happens at the nanotube∕Fe∕Si interface,unavailable,,,0,4,html_landing_page_not_fulltext; http_403,2026-07-16T17:44:41Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.1063/1.2360774,https://doi.org/10.1063/1.2360774
LIT_E949264AD5000FE1,10.3390/nano5031200,The Application of Gas Dwell Time Control for Rapid Single Wall Carbon Nanotube Forest Synthesis to Acetylene Feedstock,available,html,data/raw/fulltext/html/LIT_E949264AD5000FE1_4c03e67b32ce.html,1,6,html_landing_page_not_fulltext; http_403,2026-07-16T04:35:11Z,available,acquired,,https://doi.org/10.3390/nano5031200,
LIT_97B977951A7C653F,10.1186/2228-5326-2-23,Evaluation of new processes to achieve a high yield of carbon nanotubes by CVD method,available,pdf,data/raw/fulltext/pdf/LIT_97B977951A7C653F_6acf5407590f.pdf,1,0,,2026-07-16T02:13:07Z,available,acquired,,https://doi.org/10.1186/2228-5326-2-23,
LIT_BCDE11C4AA968CDF,10.5281/zenodo.1055120,Hydrogen Storage In Single-Walled Carbon Nanotubes Purified By Microwave Digestion Method,available,pdf,data/raw/fulltext/pdf/LIT_BCDE11C4AA968CDF_cdfefd6eb7bc.pdf,1,1,html_landing_page_not_fulltext,2026-07-16T04:35:18Z,available,acquired,,https://doi.org/10.5281/zenodo.1055120,
LIT_37230FBEA6DEE09F,10.1155/2019/5717180,Novel 3-Dimensional Cotton-Like Graphenated-Carbon Nanotubes Synthesized via Floating Catalyst Chemical Vapour Deposition Method for Potential Gas-Sensing Applications,unavailable,,,0,3,html_landing_page_not_fulltext; http_403,2026-07-16T17:44:43Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.1155/2019/5717180,https://doi.org/10.1155/2019/5717180
LIT_E59DADD0A138DCAC,,The treatment of brewery wastewater using carbon nanotubes synthesized from carbon dioxide carbon source,available,pdf,data/raw/fulltext/pdf/LIT_E59DADD0A138DCAC_c1641f0a5cde.pdf,1,1,html_landing_page_not_fulltext,2026-07-16T02:13:29Z,available,acquired,,https://openalex.org/W2143119333,
LIT_A7E485A52DA7BA40,10.3390/catal13091259,Carbon Nanomaterials from Polyolefin Waste: Effective Catalysts for Quinoline Degradation through Catalytic Wet Peroxide Oxidation,available,pdf,data/raw/fulltext/pdf/LIT_A7E485A52DA7BA40_182bb37c7d0b.pdf,1,3,html_landing_page_not_fulltext; http_403,2026-07-16T04:35:47Z,available,acquired,,https://doi.org/10.3390/catal13091259,
LIT_76E6DCAD72824A9C,10.26434/chemrxiv-2023-fzv07,Non-isothermal Chemical Vapor Deposition for Increasing Carbon Nanotube Yield,unavailable,,,0,2,http_403,2026-07-16T17:44:45Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.26434/chemrxiv-2023-fzv07,https://doi.org/10.26434/chemrxiv-2023-fzv07
LIT_71149714577AC71B,10.1007/s40820-016-0113-5,Investigation on the Formation Mechanism of Double-Layer Vertically Aligned Carbon Nanotube Arrays via Single-Step Chemical Vapour Deposition,available,pdf,data/raw/fulltext/pdf/LIT_71149714577AC71B_3763ec6d3636.pdf,1,0,,2026-07-16T04:36:07Z,available,acquired,,https://doi.org/10.1007/s40820-016-0113-5,
LIT_79F908D3DA4AE6F8,10.1155/2014/691537,Fast Synthesis of Multilayer Carbon Nanotubes from Camphor Oil as an Energy Storage Material,available,html,data/raw/fulltext/html/LIT_79F908D3DA4AE6F8_eac64b493412.html,1,3,html_landing_page_not_fulltext; http_403,2026-07-16T04:36:16Z,available,acquired,,https://doi.org/10.1155/2014/691537,
LIT_E13B930955884551,10.3390/pr9060980,Plasma Enhanced Chemical Vapor Deposition of Organic Polymers,unavailable,,,0,5,html_landing_page_not_fulltext; http_403,2026-07-16T17:44:48Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.3390/pr9060980,https://doi.org/10.3390/pr9060980
LIT_35CC6817563FC3B9,10.3390/nano12030575,Field Emission of Multi-Walled Carbon Nanotubes from Pt-Assisted Chemical Vapor Deposition,available,html,data/raw/fulltext/html/LIT_35CC6817563FC3B9_3ca7c7722abc.html,1,5,html_landing_page_not_fulltext; http_403,2026-07-16T04:36:31Z,available,acquired,,https://doi.org/10.3390/nano12030575,
LIT_41A99C6A3F3A6ABA,10.3390/nano14020211,The Synthesis of Sponge-like V2O5/CNT Hybrid Nanostructures Using Vertically Aligned CNTs as Templates,available,html,data/raw/fulltext/html/LIT_41A99C6A3F3A6ABA_9426d0686a4b.html,1,4,html_landing_page_not_fulltext; http_403,2026-07-16T04:36:42Z,available,acquired,,https://doi.org/10.3390/nano14020211,
LIT_11B9044BBBEDF0FD,10.3390/nano9091239,Carbon Nanotube-Quicklime Nanocomposites Prepared Using a Nickel Catalyst Supported on Calcium Oxide Derived from Carbonate Stones,available,html,data/raw/fulltext/html/LIT_11B9044BBBEDF0FD_03cd71dd07df.html,1,5,html_landing_page_not_fulltext; http_403,2026-07-16T04:36:53Z,available,acquired,,https://doi.org/10.3390/nano9091239,
LIT_E78B76EE29224064,10.1155/2017/3407352,Effect of Gas Flowrate on Nucleation Mechanism of MWCNTs for a Compound Catalyst,unavailable,,,0,3,html_landing_page_not_fulltext; http_403,2026-07-16T17:44:50Z,unavailable_legally,manual_access_required,no_legal_fulltext_found,https://doi.org/10.1155/2017/3407352,https://doi.org/10.1155/2017/3407352
